,VSI_Motor_Speed_RR,VSI_Motor_Speed_RL,VSI_Motor_Speed_FR,VSI_Motor_Speed_FL,VSI_TrqFeedback_RR,VSI_TrqFeedback_RL,VSI_TrqFeedback_FR,VSI_TrqFeedback_FL,MISC_Pos_Trq_Limit_RR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_FL,MISC_Neg_Trq_Limit_RR,MISC_Neg_Trq_Limit_RL,MISC_Neg_Trq_Limit_FR,MISC_Neg_Trq_Limit_FL
78.08,11657.0,10094.0,9411.0,9161.0,13.71216,14.8764,13.71216,15.00576,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.09,11651.0,10003.0,9431.0,9086.0,15.78192,14.61768,14.61768,14.48832,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.1,11588.0,9930.0,9425.0,9187.0,14.2296,14.2296,14.35896,15.26448,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.11,11671.0,10064.0,9427.0,9022.0,15.13512,14.74704,14.2296,13.97088,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.12,11698.0,9962.0,9445.0,9233.0,14.8764,14.74704,14.35896,15.26448,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.13,11583.0,10010.0,9428.0,9033.0,13.5828,14.2296,15.13512,14.10024,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.14,11642.0,9966.0,9408.0,9195.0,15.26448,14.35896,13.97088,14.48832,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.15,11710.0,10075.0,9422.0,9047.0,12.936,15.39384,14.48832,14.2296,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.16,11579.0,9855.0,9418.0,9189.0,14.35896,13.5828,14.48832,14.2296,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.17,11657.0,10052.0,9451.0,9054.0,14.48832,14.61768,14.48832,14.2296,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.18,11733.0,9990.0,9432.0,9182.0,15.13512,14.61768,14.35896,15.39384,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.19,11596.0,9979.0,9456.0,9033.0,15.13512,14.61768,14.10024,13.97088,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.2,11640.0,9969.0,9434.0,9234.0,14.2296,14.8764,15.13512,15.65256,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.21,11713.0,10037.0,9424.0,9003.0,15.26448,14.74704,14.61768,13.84152,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.22,11618.0,9943.0,9430.0,9223.0,12.67728,14.10024,14.35896,15.78192,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.23,11623.0,9934.0,9463.0,9067.0,13.84152,14.61768,13.84152,13.97088,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.24,11748.0,10083.0,9432.0,9198.0,14.74704,15.26448,13.71216,15.26448,11.40175,11.40175,11.40175,11.40175,-0.19325,-0.19325,-0.19325,-0.19325
78.25,11623.0,9875.0,9473.0,9089.0,14.8764,13.97088,14.61768,14.10024,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.26,11647.0,10023.0,9448.0,9210.0,15.26448,15.00576,14.74704,15.65256,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.27,11720.0,9936.0,9482.0,9063.0,14.10024,13.84152,14.35896,14.2296,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.28,11647.0,10040.0,9458.0,9250.0,14.48832,15.13512,14.61768,15.39384,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.29,11631.0,9909.0,9454.0,9029.0,13.32408,14.35896,15.26448,13.5828,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.3,11732.0,10053.0,9446.0,9271.0,16.42872,14.8764,15.39384,15.78192,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.31,11698.0,9910.0,9493.0,9098.0,13.97088,14.74704,15.13512,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.32,11635.0,9916.0,9477.0,9240.0,15.26448,14.2296,15.13512,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.33,11715.0,10072.0,9478.0,9109.0,13.19472,15.26448,14.2296,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.34,11767.0,9889.0,9492.0,9247.0,16.29936,14.35896,15.13512,15.78192,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.35,11597.0,10049.0,9500.0,9087.0,14.2296,15.13512,15.00576,14.35896,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.36,11748.0,9937.0,9507.0,9301.0,15.78192,14.35896,14.74704,14.8764,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.37,11715.0,10053.0,9509.0,9054.0,13.06536,15.00576,14.2296,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.38,11656.0,9906.0,9507.0,9318.0,15.00576,14.35896,14.48832,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.39,11733.0,10072.0,9515.0,9105.0,14.8764,15.39384,15.13512,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.4,11770.0,9940.0,9527.0,9273.0,15.39384,14.74704,14.8764,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.41,11625.0,9926.0,9513.0,9151.0,12.80664,14.35896,14.61768,14.10024,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.42,11730.0,10061.0,9537.0,9272.0,15.91128,15.65256,15.26448,14.8764,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.43,11757.0,9936.0,9540.0,9114.0,14.48832,14.61768,14.8764,14.35896,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.44,11659.0,10039.0,9560.0,9332.0,14.61768,14.61768,14.8764,16.04064,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.45,11731.0,9961.0,9547.0,9088.0,13.32408,14.61768,15.00576,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.46,11785.0,10074.0,9547.0,9349.0,16.558081,14.8764,14.48832,15.13512,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.47,11661.0,9861.0,9562.0,9149.0,13.32408,14.35896,14.48832,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.48,11703.0,10074.0,9577.0,9293.0,14.61768,15.5232,14.61768,15.00576,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.49,11783.0,9986.0,9551.0,9183.0,15.00576,14.48832,14.61768,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.5,11680.0,9953.0,9587.0,9314.0,13.97088,14.35896,14.74704,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.51,11720.0,10021.0,9587.0,9157.0,13.97088,14.8764,14.61768,14.2296,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.52,11805.0,10016.0,9594.0,9347.0,15.13512,14.61768,14.61768,15.78192,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.53,11702.0,9975.0,9596.0,9125.0,14.74704,14.8764,14.48832,14.35896,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.54,11724.0,9978.0,9588.0,9380.0,13.06536,14.8764,14.48832,15.91128,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.55,11799.0,10076.0,9589.0,9172.0,16.558081,15.13512,14.74704,14.74704,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.56,11724.0,9868.0,9609.0,9301.0,13.97088,13.97088,14.74704,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.57,11727.0,10060.0,9610.0,9234.0,14.74704,14.74704,14.74704,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.58,11816.0,9993.0,9596.0,9319.0,15.65256,14.61768,14.35896,15.39384,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.59,11757.0,10023.0,9629.0,9235.0,13.84152,14.35896,14.74704,15.00576,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.6,11740.0,9980.0,9613.0,9365.0,16.558081,15.26448,14.8764,15.91128,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.61,11819.0,10071.0,9631.0,9195.0,14.2296,15.39384,14.35896,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.62,11774.0,9964.0,9631.0,9363.0,15.13512,14.10024,14.48832,14.74704,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.63,11735.0,9968.0,9625.0,9268.0,15.39384,14.35896,14.74704,14.35896,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.64,11831.0,10104.0,9614.0,9284.0,14.74704,15.65256,14.61768,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.65,11820.0,9929.0,9651.0,9345.0,13.45344,14.35896,14.74704,14.2296,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.66,11741.0,10065.0,9634.0,9309.0,15.65256,15.5232,14.61768,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.67,11815.0,9977.0,9660.0,9312.0,13.71216,14.35896,14.8764,15.13512,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.68,11876.0,10101.0,9626.0,9373.0,14.48832,14.48832,14.48832,14.35896,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.69,11713.0,9944.0,9682.0,9319.0,14.74704,14.2296,14.8764,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.7,11839.0,10104.0,9638.0,9370.0,14.61768,15.26448,14.74704,15.13512,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.71,11871.0,9979.0,9647.0,9374.0,13.32408,14.48832,14.8764,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.72,11747.0,9939.0,9651.0,9283.0,15.78192,14.48832,15.00576,14.8764,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.73,11822.0,10122.0,9654.0,9463.0,14.35896,15.39384,14.48832,15.91128,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.74,11886.0,9952.0,9674.0,9298.0,15.39384,14.35896,15.00576,13.84152,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.75,11718.0,10107.0,9652.0,9457.0,14.35896,15.26448,14.48832,15.00576,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.76,11822.0,9981.0,9685.0,9327.0,15.00576,14.2296,14.48832,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.77,11893.0,10115.0,9666.0,9461.0,13.45344,15.13512,14.61768,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.78,11747.0,9926.0,9687.0,9336.0,15.39384,13.97088,14.61768,13.71216,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.79,11827.0,10102.0,9656.0,9508.0,14.10024,15.26448,14.74704,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.8,11885.0,10040.0,9688.0,9273.0,13.5828,15.13512,15.13512,13.5828,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.81,11757.0,9960.0,9661.0,9554.0,14.2296,14.74704,14.74704,15.5232,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.82,11792.0,10113.0,9695.0,9306.0,15.13512,14.74704,14.61768,13.5828,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.83,11883.0,10006.0,9655.0,9509.0,14.8764,14.2296,14.35896,14.74704,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.84,11765.0,10070.0,9716.0,9335.0,12.67728,15.13512,14.74704,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.85,11810.0,10026.0,9669.0,9527.0,16.04064,14.8764,14.61768,15.13512,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.86,11903.0,10129.0,9735.0,9303.0,14.48832,15.26448,14.8764,14.10024,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.87,11761.0,9933.0,9683.0,9561.0,13.45344,13.97088,14.48832,15.65256,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.88,11787.0,10079.0,9693.0,9295.0,14.2296,15.26448,15.00576,13.5828,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.89,11884.0,10091.0,9712.0,9513.0,15.13512,14.8764,14.48832,15.5232,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.9,11772.0,10005.0,9734.0,9411.0,14.35896,13.97088,14.48832,15.00576,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.91,11805.0,10084.0,9737.0,9473.0,14.10024,15.00576,14.61768,14.2296,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.92,11899.0,10061.0,9714.0,9416.0,16.816799,14.74704,14.8764,14.8764,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.93,11798.0,10075.0,9745.0,9507.0,14.10024,15.13512,14.8764,15.39384,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.94,11821.0,9969.0,9740.0,9392.0,15.00576,14.35896,14.61768,13.84152,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.95,11860.0,10171.0,9740.0,9529.0,15.00576,15.39384,14.8764,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.96,11827.0,9980.0,9744.0,9441.0,15.13512,14.74704,14.8764,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.97,11847.0,10066.0,9748.0,9430.0,14.61768,14.74704,15.13512,15.65256,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.98,11864.0,10061.0,9748.0,9566.0,12.54792,14.48832,14.61768,15.00576,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
78.99,11887.0,10092.0,9765.0,9398.0,14.2296,14.61768,14.35896,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.0,11872.0,10016.0,9775.0,9553.0,16.04064,14.8764,15.00576,15.39384,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.01,11852.0,10097.0,9767.0,9439.0,14.35896,14.8764,14.48832,13.71216,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.02,11885.0,10074.0,9781.0,9539.0,13.32408,14.35896,14.74704,15.00576,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.03,11886.0,9945.0,9781.0,9446.0,15.26448,14.10024,14.74704,14.74704,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.04,11880.0,10170.0,9763.0,9591.0,15.00576,15.5232,14.8764,15.5232,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.05,11911.0,10020.0,9780.0,9354.0,15.13512,14.48832,14.10024,14.10024,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.06,11921.0,10106.0,9798.0,9659.0,14.74704,15.13512,15.00576,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.07,11895.0,10040.0,9774.0,9424.0,16.29936,14.2296,15.00576,13.97088,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.08,11918.0,10136.0,9806.0,9602.0,14.74704,14.8764,14.74704,15.13512,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.09,11919.0,10013.0,9795.0,9460.0,13.06536,14.74704,14.74704,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.1,11919.0,10071.0,9805.0,9608.0,13.32408,14.8764,14.48832,15.26448,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.11,11933.0,10134.0,9797.0,9418.0,14.10024,14.8764,15.13512,14.2296,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.12,11970.0,9992.0,9803.0,9660.0,14.74704,13.84152,14.35896,15.39384,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.13,11938.0,10139.0,9806.0,9423.0,16.42872,15.13512,15.13512,13.45344,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.14,11947.0,10039.0,9799.0,9594.0,15.91128,14.74704,14.61768,14.74704,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.15,11964.0,10159.0,9821.0,9544.0,16.42872,15.39384,14.61768,14.35896,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.16,11950.0,10026.0,9818.0,9530.0,15.65256,14.48832,14.8764,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.17,11963.0,10170.0,9816.0,9568.0,13.5828,14.61768,14.35896,14.8764,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.18,12004.0,10027.0,9833.0,9569.0,13.71216,14.2296,14.8764,14.8764,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.19,11982.0,10033.0,9826.0,9562.0,13.5828,14.8764,14.8764,14.61768,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.2,11985.0,10180.0,9807.0,9559.0,13.84152,15.39384,14.35896,14.48832,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.21,11997.0,10021.0,9841.0,9621.0,13.5828,15.00576,14.74704,15.13512,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.22,11986.0,10170.0,9811.0,9460.0,13.84152,14.8764,14.74704,14.74704,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.23,11989.0,10050.0,9839.0,9713.0,14.74704,13.84152,14.74704,15.65256,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.24,12030.0,10176.0,9844.0,9485.0,13.97088,14.8764,14.61768,13.84152,11.595,11.595,11.595,11.595,-0.19325,-0.19325,-0.19325,-0.19325
79.25,12027.0,10005.0,9837.0,9682.0,13.32408,14.48832,14.8764,15.26448,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.26,12018.0,10157.0,9843.0,9505.0,13.5828,15.26448,15.00576,13.97088,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.27,12047.0,10112.0,9851.0,9707.0,15.5232,15.13512,14.61768,15.78192,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.28,12018.0,10019.0,9830.0,9471.0,16.558081,14.2296,14.8764,14.10024,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.29,12015.0,10188.0,9836.0,9770.0,16.687441,15.5232,15.00576,15.78192,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.3,12081.0,10065.0,9863.0,9490.0,16.558081,15.13512,14.74704,14.10024,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.31,12048.0,10164.0,9827.0,9693.0,16.946159,15.26448,15.00576,15.65256,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.32,12047.0,10070.0,9888.0,9628.0,15.13512,15.00576,15.00576,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.33,12126.0,10230.0,9855.0,9651.0,14.48832,15.5232,15.00576,15.00576,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.34,12039.0,10014.0,9890.0,9640.0,13.06536,14.48832,14.8764,14.74704,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.35,12044.0,10126.0,9854.0,9694.0,14.10024,15.00576,15.13512,15.26448,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.36,12127.0,10198.0,9879.0,9641.0,15.65256,15.00576,15.39384,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.37,12075.0,10075.0,9885.0,9672.0,14.8764,14.35896,15.00576,15.00576,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.38,12055.0,10192.0,9899.0,9749.0,15.26448,15.26448,14.61768,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.39,12147.0,10127.0,9888.0,9545.0,14.74704,14.74704,14.61768,14.10024,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.4,12110.0,10200.0,9906.0,9823.0,15.13512,15.00576,15.26448,15.91128,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.41,12039.0,10049.0,9920.0,9593.0,15.65256,15.00576,15.00576,15.00576,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.42,12147.0,10251.0,9898.0,9793.0,14.61768,16.04064,14.8764,15.39384,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.43,12101.0,10120.0,9923.0,9610.0,16.17,14.74704,15.00576,14.2296,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.44,12063.0,10119.0,9886.0,9817.0,16.17,15.00576,14.8764,15.5232,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.45,12180.0,10209.0,9931.0,9560.0,15.13512,15.26448,15.13512,14.48832,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.46,12106.0,10148.0,9917.0,9870.0,12.54792,14.8764,14.8764,16.04064,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.47,12084.0,10173.0,9944.0,9624.0,15.00576,14.74704,14.8764,14.35896,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.48,12168.0,10149.0,9919.0,9735.0,16.816799,14.74704,14.74704,15.00576,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.49,12113.0,10247.0,9956.0,9766.0,14.2296,15.13512,15.00576,15.26448,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.5,12097.0,10061.0,9932.0,9708.0,15.13512,14.10024,14.35896,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.51,12194.0,10214.0,9943.0,9768.0,15.39384,15.26448,15.13512,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.52,12142.0,10196.0,9933.0,9720.0,14.2296,14.8764,15.00576,14.48832,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.53,12100.0,10178.0,9938.0,9800.0,16.29936,15.00576,15.26448,15.00576,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.54,12181.0,10185.0,9985.0,9649.0,15.26448,15.00576,15.00576,14.2296,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.55,12191.0,10212.0,9950.0,9915.0,14.61768,14.8764,15.00576,15.78192,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.56,12089.0,10219.0,9997.0,9626.0,15.13512,15.13512,15.26448,14.10024,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.57,12211.0,10108.0,9960.0,9892.0,15.78192,14.48832,15.39384,15.65256,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.58,12179.0,10275.0,10015.0,9683.0,14.74704,15.26448,15.26448,14.74704,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.59,12108.0,10193.0,9976.0,9882.0,14.10024,14.8764,15.5232,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.6,12200.0,10187.0,9989.0,9677.0,14.35896,14.61768,15.13512,14.35896,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.61,12229.0,10225.0,10000.0,9904.0,15.39384,15.13512,14.61768,15.91128,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.62,12085.0,10238.0,9994.0,9690.0,13.5828,14.8764,15.13512,14.48832,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.63,12243.0,10203.0,10025.0,9810.0,15.65256,14.8764,15.00576,15.13512,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.64,12163.0,10169.0,10014.0,9884.0,14.8764,14.61768,15.39384,15.26448,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.65,12133.0,10320.0,10025.0,9695.0,15.39384,15.65256,15.39384,14.35896,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.66,12220.0,10110.0,10019.0,9913.0,14.2296,14.2296,15.26448,15.65256,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
79.67,12238.0,10241.0,10023.0,9731.0,16.687441,15.13512,15.39384,14.61768,11.78825,11.78825,11.78825,11.78825,-0.19325,-0.19325,-0.19325,-0.19325
